Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,math
1,1,3,3,1,5,5,1,5,1,1,5,3,5,5,1,5,1,1,1,1,1,1,5,1,5,4,1,5,3,5,1,1,1,1,5,5,1,1,1,100
1,2,3,3,3,1,3,3,4,3,3,2,4,3,2,4,3,4,5,2,2,4,4,4,1,5,4,3,2,4,2,3,4,4,2,3,3,1,4,3,114
4,3,1,4,0,2,2,5,4,2,1,3,2,2,1,5,1,4,2,4,2,3,5,4,3,4,1,3,1,3,2,3,3,5,2,2,2,1,5,3,129
5,5,4,4,1,4,3,1,1,5,4,3,1,3,5,2,4,4,4,1,3,2,0,3,1,5,1,5,1,4,1,4,5,1,2,3,3,4,2,3,133
1,1,5,1,5,1,5,5,5,1,5,1,1,5,5,1,5,5,1,5,5,1,1,1,1,1,5,1,1,5,5,1,5,1,1,5,5,1,1,1,115
4,2,5,3,3,2,3,2,4,5,4,4,3,1,4,2,4,4,4,3,1,2,4,4,2,4,2,4,2,3,3,1,5,3,4,1,4,4,2,4,110
3,4,2,2,3,2,3,4,4,4,1,4,4,2,1,4,2,4,3,3,2,4,4,3,1,4,3,3,2,3,3,3,3,5,3,2,2,3,4,3,124
4,3,2,3,4,2,2,4,3,4,2,4,3,2,2,4,2,4,4,4,3,4,4,4,2,4,2,3,2,2,2,3,2,4,3,3,4,3,3,3,117
1,5,1,5,1,5,3,1,1,5,5,5,1,3,5,1,5,1,1,1,1,1,1,5,1,5,1,2,1,1,1,3,4,1,4,1,5,2,1,1,94
2,3,3,4,1,4,3,4,4,4,5,4,2,3,2,5,2,4,2,4,3,2,4,4,1,4,3,4,4,3,3,3,4,4,3,2,3,2,4,4,107
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
3,4,5,3,1,5,2,4,3,5,3,5,2,4,5,5,5,3,4,3,1,1,3,5,2,5,1,5,1,2,1,2,3,2,4,5,1,3,1,2,88
5,1,5,1,5,1,5,2,5,2,5,4,5,3,4,1,3,1,3,1,2,5,5,5,2,5,5,4,1,2,5,2,3,1,5,1,2,5,1,5,109
4,4,3,4,2,3,4,2,2,4,3,4,3,3,4,2,4,5,4,3,2,1,2,2,1,4,1,4,1,4,1,2,3,3,2,5,3,3,1,2,104
2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135
4,2,2,4,1,1,2,1,4,5,2,5,1,1,5,3,3,3,5,1,2,3,3,4,1,4,3,3,2,3,1,2,1,2,3,3,1,4,3,3,114
3,2,2,5,4,2,2,4,2,4,2,2,3,2,4,4,1,4,4,4,2,4,4,4,1,3,1,4,1,2,4,4,4,5,2,4,4,1,4,3,112
1,4,5,3,3,1,3,3,5,3,3,4,3,4,4,1,3,2,1,1,4,2,5,4,1,3,3,2,4,4,5,3,3,1,3,3,1,1,1,4,108
1,2,3,5,1,4,5,3,5,5,2,1,1,3,5,3,5,5,5,3,2,2,5,4,1,5,1,3,4,2,1,3,2,3,3,5,3,1,1,3,102
3,2,4,2,5,2,5,2,5,2,4,5,1,3,2,1,4,5,2,5,2,1,4,4,1,5,5,2,1,1,4,3,4,2,3,4,2,3,1,2,101
2,2,4,3,5,3,2,4,3,4,2,3,4,3,2,4,4,3,3,4,3,5,2,4,2,4,3,3,2,2,3,3,2,5,3,2,3,1,4,2,114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
1,1,5,1,1,1,1,4,1,5,1,5,4,5,5,1,5,5,1,1,1,1,5,5,1,5,1,1,1,1,1,5,1,2,1,1,1,1,2,5,102
1,1,5,2,3,3,1,5,1,3,1,3,5,5,1,5,1,5,1,4,5,5,3,5,1,5,2,5,1,3,1,5,1,5,1,1,3,1,4,1,110
1,1,5,1,5,1,4,4,5,1,1,1,5,5,1,5,1,2,3,3,1,5,1,3,1,5,5,4,1,4,3,5,5,5,3,1,2,1,4,4,120
4,4,5,4,4,4,4,2,2,3,4,5,4,2,2,1,5,2,4,4,2,2,5,4,1,5,5,5,2,4,3,1,4,1,4,2,2,5,2,4,102
5,1,5,1,3,1,3,1,5,3,5,4,4,2,5,1,2,1,4,1,2,4,5,4,2,4,4,4,3,3,5,1,4,1,5,1,4,4,1,4,114
3,2,1,4,5,4,4,2,2,2,3,4,2,4,4,2,4,5,4,4,1,2,4,4,1,3,1,3,2,2,2,3,5,1,3,2,3,4,2,4,107
1,5,1,5,1,1,1,1,0,0,5,1,5,5,5,1,1,5,0,0,1,5,5,1,1,5,1,0,0,0,5,1,1,5,1,5,1,0,0,0,74
4,2,2,3,4,3,2,2,3,5,2,4,4,4,2,4,2,4,5,5,3,4,4,4,2,5,2,4,1,4,4,4,2,4,2,2,4,4,4,3,109
1,1,5,1,5,5,2,1,5,2,5,5,3,1,5,1,3,2,4,1,1,3,2,1,2,5,2,4,1,1,4,1,2,1,5,1,3,5,1,5,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,72
3,1,1,3,4,4,4,4,4,3,1,4,4,1,1,5,1,5,5,4,2,0,2,1,1,5,3,4,1,2,2,1,3,4,3,2,4,1,2,3,84
4,3,5,2,2,2,5,1,3,4,5,5,3,3,1,2,4,3,2,3,3,3,4,3,1,4,2,2,3,3,3,2,4,2,3,1,3,4,1,3,113
3,5,3,1,2,1,3,1,3,5,2,1,1,3,5,3,5,4,5,3,0,1,4,2,2,3,3,3,1,2,2,2,2,1,4,3,2,0,1,4,133
5,4,5,1,5,1,4,2,5,5,5,4,2,3,4,2,3,3,5,4,3,5,5,3,1,4,2,4,2,5,5,3,3,1,5,1,1,5,1,5,110
1,5,4,5,1,4,1,1,1,5,4,4,1,5,5,3,5,5,3,1,2,1,1,5,5,2,2,3,1,1,2,5,1,1,1,5,4,1,1,1,86
1,4,3,3,1,4,3,2,1,5,5,5,5,1,5,4,5,5,1,3,1,1,1,4,1,5,1,5,1,1,1,1,1,2,1,5,4,1,1,1,96
4,4,4,4,1,3,3,2,2,5,2,5,1,3,4,1,4,5,2,1,2,3,5,4,1,5,1,4,4,3,1,1,5,2,2,4,3,4,2,2,102
2,4,4,4,2,2,3,2,2,4,3,3,2,4,4,2,4,4,2,2,2,2,4,4,2,4,2,4,2,2,2,3,2,2,2,4,2,2,2,2,100
3,1,1,1,3,0,1,1,5,1,1,5,5,1,1,5,1,1,1,1,4,5,3,1,0,5,5,1,1,1,3,3,1,5,4,0,1,2,5,4,104
2,5,4,5,1,2,1,4,1,5,4,5,1,2,4,2,4,5,5,1,4,4,4,5,2,2,1,4,4,2,1,2,4,2,4,4,2,2,2,4,104
2,2,1,2,5,1,2,5,4,1,1,5,4,2,2,5,1,3,3,3,2,4,5,4,1,5,4,2,2,3,4,2,3,5,3,2,3,1,5,3,125
2,1,4,4,1,2,4,1,1,5,1,5,1,5,5,4,5,4,1,1,4,1,4,4,1,4,1,2,5,5,1,5,2,1,4,4,1,2,1,5,98
4,1,5,1,5,1,5,1,5,1,5,5,5,3,5,1,1,1,3,3,3,5,4,1,1,4,5,4,1,4,5,2,5,1,5,1,1,3,1,5,118
0,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,129
2,1,3,3,2,2,3,3,4,3,4,4,2,3,1,2,1,2,4,3,3,5,4,5,2,5,4,2,2,3,4,3,3,4,2,1,2,2,4,3,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
1,5,4,4,1,5,1,5,4,5,4,4,0,3,5,2,5,4,4,1,2,2,1,5,2,4,1,3,1,2,1,2,1,2,1,5,5,1,2,2,107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
5,5,1,3,0,0,0,0,0,0,2,4,4,2,0,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,124
4,2,2,2,4,2,2,4,4,2,2,5,4,5,4,4,2,2,2,5,2,4,4,4,2,4,4,1,1,4,4,4,4,4,4,2,2,4,2,2,111
3,2,4,2,2,3,3,4,4,3,1,4,4,2,2,4,1,3,4,3,1,5,3,5,1,4,4,2,2,2,4,2,1,4,2,2,1,3,4,3,121
3,1,1,3,4,1,4,5,5,5,2,5,5,4,1,5,1,1,1,5,3,5,4,4,1,5,2,4,2,3,1,2,5,5,2,4,4,2,5,1,119
1,5,5,5,1,5,1,1,1,5,5,5,1,5,5,1,5,5,1,1,1,1,1,5,1,5,1,5,1,5,1,5,1,1,1,5,1,5,5,5,77
2,3,5,3,3,1,4,1,3,3,4,4,3,2,5,2,2,2,2,2,1,2,4,4,2,3,4,3,2,3,2,2,3,2,3,3,2,2,2,3,110
3,4,5,2,2,5,1,3,4,1,1,2,2,4,4,2,4,2,1,1,5,3,2,4,2,3,3,5,2,1,3,2,1,2,2,4,1,3,2,1,104
4,1,1,1,4,1,3,5,4,4,2,5,4,2,2,4,1,2,1,3,2,5,4,3,1,2,5,4,2,3,4,3,1,4,4,1,3,1,2,4,131
4,3,3,2,4,3,5,3,2,3,4,4,3,1,5,2,5,4,5,3,1,2,3,3,2,5,3,4,3,3,2,1,3,2,4,1,3,4,3,4,112
3,5,2,3,1,0,0,0,0,0,3,3,2,5,3,2,0,0,0,0,3,2,2,3,1,0,0,0,0,0,1,3,3,5,3,3,0,0,0,0,114
4,3,4,3,3,1,4,4,3,4,1,2,3,3,3,2,3,3,3,1,1,2,5,3,2,3,3,4,1,4,3,2,3,1,4,3,3,2,1,5,116
4,1,2,1,5,4,2,5,5,1,2,4,5,4,2,4,1,1,4,4,1,5,2,4,2,4,4,4,1,2,4,4,1,4,2,1,1,2,4,2,118
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
4,2,3,3,5,2,1,5,4,5,1,3,3,3,1,5,1,2,5,4,3,5,5,5,1,5,1,3,1,3,2,5,4,5,2,2,4,2,5,2,117
2,2,4,3,4,1,1,4,5,4,2,4,3,3,1,1,2,1,4,3,3,4,3,5,4,5,2,5,2,3,3,4,4,5,0,2,5,1,5,3,123
5,1,2,1,5,4,4,4,5,1,2,5,5,5,2,2,1,2,4,4,1,5,1,2,1,5,5,4,4,2,5,4,2,4,1,1,2,2,4,2,112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105
4,3,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,73
3,1,4,2,3,1,4,2,2,5,4,5,3,3,4,3,4,3,3,2,2,2,5,4,1,5,2,4,4,1,3,3,2,2,3,2,2,1,2,4,107
4,3,4,4,2,5,4,2,3,4,2,1,3,4,4,2,4,2,4,4,4,2,1,2,4,3,3,2,2,2,2,4,4,2,4,2,4,3,2,4,112
4,2,4,2,4,2,4,2,3,5,2,5,3,3,5,1,4,3,5,2,2,2,3,4,2,4,3,3,4,2,3,3,4,2,4,3,2,3,2,4,106
4,3,3,0,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,75
2,2,1,2,5,1,2,4,4,1,3,5,5,1,2,4,2,2,4,5,1,4,5,1,1,5,5,5,2,2,3,2,3,5,4,1,1,2,5,0,88
1,5,3,5,1,3,2,3,1,5,3,3,1,5,3,5,4,5,4,3,2,1,5,4,1,4,1,3,3,3,1,5,1,2,1,5,3,1,1,1,96
5,2,5,2,5,1,5,1,4,1,5,5,5,1,5,1,3,2,5,5,4,3,5,3,1,4,4,4,1,4,3,1,3,1,5,1,2,5,1,5,116
4,2,3,2,4,4,2,4,3,3,2,5,3,4,2,4,2,2,4,4,3,4,2,4,1,4,3,3,3,3,2,3,3,4,3,2,4,3,4,3,115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
4,4,4,4,2,4,2,2,4,2,4,1,4,4,4,2,4,2,5,4,4,2,2,2,5,1,4,2,4,3,4,4,4,2,2,4,4,2,2,2,110
1,1,1,1,3,1,3,2,2,5,5,5,5,3,1,5,1,1,3,5,2,5,5,5,3,3,1,3,3,3,3,5,5,3,3,5,1,1,1,1,119
3,1,2,2,5,4,4,5,5,3,1,4,5,3,1,3,2,2,2,4,2,5,3,5,1,5,5,2,2,3,4,4,4,4,3,2,3,3,4,3,117
3,2,5,1,5,3,3,1,4,1,5,2,5,4,5,1,5,2,2,1,5,1,2,2,4,2,4,1,4,2,5,4,4,1,2,1,5,3,5,4,114
3,1,1,1,3,2,4,5,5,4,1,5,5,2,1,5,1,1,2,4,1,5,2,5,1,5,4,3,4,1,5,3,4,5,4,1,1,1,4,3,126
2,3,4,3,3,3,3,2,2,5,4,4,2,4,5,3,4,3,5,2,1,2,4,5,1,2,2,4,2,2,3,3,3,2,3,3,4,2,1,3,99
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145
2,1,5,4,1,5,4,3,1,5,4,2,2,5,5,1,5,5,1,3,1,3,2,5,5,5,3,2,2,3,1,5,3,2,2,4,3,1,1,4,89
5,3,5,4,4,5,5,5,5,4,1,5,4,5,2,4,2,2,2,5,1,4,1,5,1,4,4,5,1,2,3,5,3,5,4,2,5,5,5,2,101
2,3,4,3,2,2,3,3,4,5,2,5,2,2,1,4,2,2,4,3,0,4,4,4,2,5,2,2,1,3,5,4,2,4,3,2,4,1,4,2,93
1,4,4,4,1,2,2,2,4,4,4,2,4,3,4,2,4,3,4,2,2,2,5,3,1,4,2,3,2,2,2,3,3,1,3,2,4,1,2,3,108
2,2,2,2,3,3,3,2,2,2,5,4,3,2,1,4,2,3,2,3,3,5,4,5,2,3,2,3,3,3,2,3,3,5,3,3,2,3,4,4,120
2,1,5,1,4,4,1,1,5,1,5,2,4,4,5,1,5,1,1,1,4,1,2,3,4,2,4,2,4,4,4,3,4,1,3,5,4,1,1,1,105
1,1,5,1,5,5,1,5,1,3,1,5,5,3,1,3,1,5,1,3,1,3,3,5,1,5,1,1,1,3,1,5,5,3,5,5,5,1,5,5,109
4,3,4,3,3,1,2,2,3,3,3,4,1,1,4,2,4,3,5,3,2,2,5,3,2,5,2,3,2,2,1,2,4,3,5,1,3,4,2,5,117
2,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,139
4,2,5,2,2,1,4,2,4,4,5,5,4,2,4,2,5,2,2,2,1,1,5,5,1,5,2,5,2,2,4,2,1,2,4,2,2,4,1,5,101
3,2,1,4,2,2,4,2,2,5,2,5,1,2,3,4,5,4,4,1,1,1,4,5,1,5,1,2,1,3,1,1,3,2,3,2,1,3,1,2,111
1,1,1,4,5,3,2,3,5,2,5,3,2,5,1,5,1,2,3,4,1,4,4,4,1,5,5,2,3,2,5,3,1,3,3,1,2,1,4,3,118
1,1,1,3,3,1,5,5,3,1,1,5,5,3,1,5,1,1,5,5,1,0,1,5,1,5,5,0,5,1,1,1,1,5,3,1,3,1,5,1,115
2,1,4,2,5,4,2,5,5,1,2,4,5,5,1,3,5,4,2,3,3,5,4,4,2,5,5,4,1,3,4,2,2,5,4,2,4,1,4,5,108
5,5,5,5,1,5,5,1,5,5,4,5,3,1,5,1,5,5,4,1,1,1,1,5,1,5,1,5,1,2,1,1,1,1,1,4,5,5,5,1,87
3,2,4,3,2,1,4,4,1,2,2,5,4,2,2,4,2,4,1,3,2,4,4,4,1,5,2,3,1,3,2,4,3,4,4,4,4,2,2,4,114
4,1,5,5,4,1,4,2,2,1,5,5,2,1,4,1,2,3,1,1,3,4,5,5,1,5,5,5,1,2,3,1,0,3,3,3,3,4,1,4,81
1,5,4,4,1,3,1,3,1,5,3,2,3,3,3,3,3,5,1,1,1,3,3,4,1,5,3,3,1,3,2,3,4,1,1,5,3,1,1,2,100
4,2,5,5,1,3,1,2,1,4,2,4,2,5,4,5,4,5,2,3,2,2,2,4,2,4,1,4,4,3,1,5,2,1,1,2,3,4,2,2,94
3,2,1,3,3,1,4,5,4,3,1,4,3,5,3,5,3,3,2,2,3,3,3,1,3,5,3,5,3,3,1,2,2,4,3,2,0,4,4,4,90
4,2,1,3,4,2,2,4,2,3,1,4,3,2,2,4,2,2,4,3,2,4,2,3,2,5,2,2,2,2,3,2,2,4,3,4,3,3,4,2,124
1,5,5,5,1,2,4,1,1,5,5,5,1,1,5,1,5,5,5,1,5,1,5,5,2,2,1,1,1,1,1,5,5,1,4,5,4,4,1,4,97
2,1,1,2,4,2,3,4,4,3,1,4,4,1,1,5,2,3,2,3,1,4,4,3,1,5,3,3,2,2,3,2,4,4,3,1,2,2,3,3,129
4,1,1,3,2,4,2,3,5,5,1,3,5,2,2,4,1,1,4,5,2,5,2,5,1,3,4,5,1,1,5,3,2,5,2,1,4,1,4,3,121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
4,1,5,2,2,4,2,3,4,5,2,4,3,3,2,4,2,2,5,2,5,5,4,5,1,4,2,3,4,2,4,2,2,4,1,1,3,2,4,3,115
3,5,1,5,1,5,3,1,1,5,4,5,1,3,3,3,5,5,5,3,1,2,5,3,1,2,1,2,1,3,1,3,4,5,1,5,3,3,1,2,101
3,1,2,2,5,3,3,4,4,2,2,4,4,3,2,4,2,2,4,5,2,5,3,3,1,4,4,4,2,3,4,3,3,4,3,1,2,3,4,2,124
4,4,5,5,1,1,4,1,1,5,1,5,3,1,5,1,5,5,1,2,3,2,1,4,1,5,1,3,3,4,2,4,5,1,3,1,2,3,1,5,101
3,3,3,5,2,4,3,4,4,5,2,2,5,3,2,4,2,4,3,3,2,4,4,4,1,4,2,4,4,3,3,4,3,5,2,3,1,2,4,3,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
5,1,5,1,2,2,5,4,5,2,4,4,4,1,4,1,4,1,5,3,3,4,4,5,1,5,0,3,1,1,3,1,3,1,5,1,1,5,2,5,144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3,4,3,4,4,2,2,4,3,5,4,4,2,2,2,3,2,3,4,4,2,4,4,4,1,4,4,2,4,4,3,3,2,4,2,3,2,3,4,3,115
4,1,3,4,4,4,2,4,4,3,1,5,2,2,2,4,2,2,4,4,4,4,0,5,1,5,1,5,2,2,2,1,2,5,3,2,2,4,4,2,103
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,144
5,4,4,3,3,1,5,3,3,2,4,4,1,1,2,1,5,3,4,4,2,4,5,3,1,4,5,4,3,2,3,1,4,1,5,3,3,4,1,5,114
1,1,4,1,3,5,3,5,4,4,1,4,4,4,1,4,1,1,1,2,1,5,1,5,4,2,5,2,1,1,5,2,1,5,3,1,2,1,2,2,122
1,1,5,1,5,1,4,3,5,1,5,3,1,3,5,3,5,3,5,3,1,1,5,5,1,5,3,3,1,3,5,3,1,1,5,1,3,5,1,5,105
3,1,3,0,4,3,2,2,5,4,5,5,5,3,1,4,1,1,3,4,3,5,3,5,1,4,4,1,2,3,2,3,4,5,3,2,3,2,5,4,78
4,1,3,3,1,5,4,1,4,2,4,1,2,2,5,1,5,3,3,2,5,2,3,1,2,1,1,4,4,3,1,2,5,2,3,1,5,4,2,3,116
4,1,4,5,1,5,2,2,1,5,4,1,2,2,5,2,5,5,5,2,3,5,4,5,1,3,1,4,2,3,1,5,3,2,1,3,3,2,2,2,96
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146
0,5,0,5,1,0,0,0,1,5,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,77
4,3,4,4,3,4,3,4,2,3,4,2,4,4,4,1,4,4,4,3,4,2,2,3,3,1,3,3,3,3,2,4,3,2,3,2,5,3,2,2,106
1,1,3,5,2,3,2,4,4,4,1,3,3,2,1,2,2,2,4,4,1,3,4,3,1,3,4,2,2,3,3,1,3,5,3,3,2,2,4,2,124
3,5,5,5,1,1,3,1,1,1,3,3,1,3,3,3,3,5,3,1,3,1,5,1,1,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,118
4,3,1,3,3,1,3,3,3,3,1,4,2,4,3,4,3,3,5,3,1,2,5,4,2,4,4,2,2,2,3,4,2,4,3,1,4,3,4,3,117
1,1,1,5,5,1,2,4,4,5,2,4,4,5,1,5,2,4,5,3,2,4,5,4,1,5,3,3,3,4,3,4,3,3,4,1,3,1,4,4,112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
4,4,2,4,2,2,5,2,4,4,3,5,5,3,4,3,4,3,2,5,4,2,2,4,1,5,2,4,1,4,2,2,2,2,4,4,1,2,1,2,105
3,1,1,5,4,1,5,2,3,4,4,4,2,1,4,4,4,4,3,2,3,2,5,3,1,2,1,5,1,3,1,1,3,1,2,2,4,3,2,1,117
2,3,3,3,2,3,2,2,2,3,3,3,2,3,3,2,3,3,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2,2,2,3,2,3,3,3,115
2,5,4,4,1,2,3,0,2,5,4,4,1,2,4,3,4,4,4,3,2,1,4,4,2,4,2,2,2,3,1,2,3,2,3,2,2,3,2,4,108
3,3,2,4,2,3,2,5,4,4,1,4,3,2,1,5,1,3,5,4,2,5,4,3,1,4,2,4,2,2,2,5,4,5,2,4,4,3,5,2,116
4,5,4,4,3,3,5,2,1,3,4,5,2,3,4,4,4,1,1,2,2,5,3,4,2,5,2,4,1,3,4,3,5,2,4,3,1,4,1,4,99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99
3,1,2,2,4,3,3,5,5,2,1,5,4,4,1,4,1,2,4,4,3,5,3,5,1,5,4,4,3,2,4,3,2,5,3,2,3,2,5,4,116
2,3,2,4,3,2,4,4,3,2,4,4,4,2,1,4,1,3,3,4,2,4,4,4,3,3,3,3,2,3,2,2,3,4,3,4,1,2,5,4,122
1,3,1,3,2,1,2,4,5,4,4,5,2,3,1,4,3,3,3,4,2,4,5,4,2,5,3,3,5,3,3,4,3,3,3,3,2,2,3,5,113
3,5,3,1,2,3,2,4,1,2,5,3,4,4,4,5,2,3,2,3,2,4,4,4,2,3,3,2,2,3,3,1,2,4,3,4,1,2,5,4,115
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147
4,5,1,4,1,2,4,1,1,5,5,5,1,1,3,5,5,4,4,5,0,1,3,1,1,2,1,3,1,1,3,4,1,4,3,5,3,2,1,3,91
3,4,3,2,2,2,3,4,2,5,2,4,2,1,2,5,2,2,2,2,2,4,4,3,1,4,2,3,1,2,2,1,4,4,3,2,2,2,4,4,125
3,1,5,3,4,1,3,3,1,5,1,5,3,3,2,5,3,5,5,3,1,4,5,5,3,3,2,5,1,3,3,5,5,3,2,1,5,2,5,3,107
2,5,4,5,1,2,4,1,1,5,5,2,1,2,1,1,5,1,4,2,2,4,3,5,1,5,5,2,4,2,1,2,4,2,4,2,5,2,1,4,108
2,5,3,5,1,5,2,3,2,5,2,1,1,5,5,3,5,3,1,1,2,2,1,4,2,4,1,3,2,3,1,1,2,2,1,5,3,2,2,1,96
3,3,4,3,4,5,5,3,3,3,3,1,3,3,5,1,4,3,3,3,5,3,2,1,5,1,3,1,5,5,4,1,5,2,5,3,5,3,2,2,119
1,5,3,3,1,3,2,3,2,5,5,4,2,2,5,5,5,4,5,2,1,2,3,5,2,5,1,4,4,5,5,4,1,1,1,5,3,4,1,1,88
4,2,2,3,2,2,3,2,3,4,4,5,2,2,4,2,4,4,2,4,3,2,3,4,2,5,2,3,4,2,3,4,4,2,4,2,3,4,2,4,104
3,4,2,4,4,4,3,4,1,2,2,4,3,1,2,5,3,1,5,3,2,2,4,5,2,5,5,1,3,3,3,2,3,5,3,5,3,3,5,3,120
4,5,1,5,1,4,2,1,1,5,5,4,1,4,4,2,4,4,2,3,4,1,2,4,1,4,1,5,1,1,1,4,4,2,4,5,4,2,1,4,92
1,4,1,1,4,2,4,2,4,4,1,4,3,3,1,5,2,3,5,5,2,5,1,4,1,4,3,3,2,3,4,5,1,5,2,4,1,1,5,4,119
1,1,2,2,5,1,3,4,5,1,2,4,4,3,2,5,2,1,2,3,1,4,5,5,1,5,5,1,1,2,5,3,1,5,3,1,2,1,5,2,123
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148
1,3,2,3,5,3,3,4,4,3,3,3,4,2,3,3,2,2,2,3,0,4,3,4,2,4,4,2,3,4,5,3,2,3,4,4,3,3,3,5,109
4,2,5,1,5,1,4,2,4,1,4,2,1,1,5,0,4,2,1,5,2,1,5,2,2,4,2,2,1,1,5,2,4,1,5,1,2,4,1,5,81
1,2,4,2,3,2,4,4,3,2,2,4,5,1,2,4,2,3,5,3,3,4,5,3,1,4,5,5,2,1,1,5,3,4,2,2,4,1,4,2,116
3,4,1,4,2,2,4,3,2,5,4,2,2,2,3,2,3,5,4,2,0,2,5,4,2,4,1,4,2,3,1,2,2,2,3,4,3,2,2,4,89
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
